segment,mean,median,std,count
RHMA->BDBA,22.566666666666666,17.0,22.98827787243381,30
RHG->MKH,23.5,23.5,14.63757564249132,30
RHA->SDAH,9.133333333333333,8.0,7.333124343939503,30
RHA->CDH,11.333333333333334,10.0,12.035388432146412,30
RJO->DKGS,3.6666666666666665,0.0,10.800170283885322,30
LUSA->SBDR,17.466666666666665,0.0,29.4837574610664,30
GD->MSW,9.033333333333333,0.0,15.372351654912752,30
TMX->HBLN,0.0,0.0,0.0,30
AMRO->GZB,18.433333333333334,5.5,30.842965255421316,30
AMQ->RKO,0.0,0.0,0.0,30
AMPL->PPT,19.4,15.0,20.954137111056745,30
GDG->BNA,21.433333333333334,22.5,5.858582465558296,30
GDE->ATP,24.733333333333334,24.0,11.032657895080634,30
LWR->MGD,27.666666666666668,24.5,11.265857278959514,30
CTS->JYP,40.766666666666666,35.5,31.15775581017408,30
CTRE->AJJ,10.966666666666667,10.5,7.1316842008203,30
CTR->MRR,39.7,39.5,26.139084225311546,30
CTPE->KUV,7.433333333333334,7.0,2.7251489466833174,30
TML->KTHY,0.0,0.0,0.0,30
TML->AYV,0.0,0.0,0.0,30
TMKA->TGRL,46.733333333333334,44.5,15.097232752448683,30
TMKA->BGPL,70.23333333333333,68.5,21.77420703387434,30
JNP->CAP,25.1,20.5,22.280887124046085,30
TMA->GGH,13.533333333333333,10.0,16.460471634700557,30
LWR->TVG,6.266666666666667,7.0,4.898510212181922,30
CHA->KNN,47.46666666666667,32.5,68.19178499078818,30
CH->SPN,37.733333333333334,24.0,59.32548056002717,30
JNRI->SNAR,5.0,0.0,8.021522772280017,30
SBZ->GH,7.2,0.0,16.22769025568589,30
SCI->SHRN,13.866666666666667,0.0,27.001575092413866,30
SC->SEM,85.23333333333333,53.0,155.26855118956237,30
TMB->GVA,0.0,0.0,0.0,30
CUK->CPU,8.8,0.0,23.807272143119462,30
CUE->TISI,4.0,1.0,6.057198624150755,30
NLV->TIHU,37.4,36.0,29.634090341105928,30
MAJN->TOK,5.9,3.5,6.814538211389143,30
SBTJ->MEM,51.63333333333333,35.5,59.66717074210756,30
SBPY->RGL,22.3,16.5,23.40372796711286,30
SBP->JUJA,9.2,4.0,15.284429760493136,30
NML->GVI,56.1,48.0,45.220036755159,30
BBTR->MGRD,38.8,36.5,18.342338436261198,30
RJG->NGF,23.666666666666668,21.0,21.84164534242711,30
RJA->LLPR,0.0,0.0,0.0,30
RIKA->SHDR,17.133333333333333,16.0,9.9402814548834,30
KHED->VINH,115.2,110.0,51.82623486893154,30
SC->NRDP,32.46666666666667,29.0,10.170048429455548,30
GB->GKP,32.56666666666667,20.5,34.6307450937332,30
GAYA->WZJ,35.53333333333333,5.0,99.2001575823739,30
SBO->GGA,13.466666666666667,3.0,25.536631340681662,30
TNA->LNL,27.633333333333333,21.5,14.683989247812907,30
CTMP->AKN,3.3333333333333335,0.0,11.93468816556157,30
GDA->SAT,7.9,4.0,10.469495920414994,30
GDA->LMK,5.833333333333333,0.0,13.05448352980251,30
GDA->KRSA,0.9333333333333333,0.0,2.504249262317171,30
NMH->MLG,8.333333333333334,5.0,11.32081797134067,30
NMH->BIWK,8.566666666666666,2.0,11.437034017892787,30
NMGY->GLGT,7.666666666666667,4.5,7.831560082980487,30
CUR->FPS,16.133333333333333,2.0,41.35859443130693,30
MAD->RMGM,22.366666666666667,16.5,25.169060554486382,30
MAD->KGI,18.1,14.0,13.84482973332744,30
MABN->GUNA,22.833333333333332,16.5,19.080741931163953,30
CTYL->NRDP,39.43333333333333,38.0,17.266038687377687,30
CTTP->MRDW,35.03333333333333,33.0,20.486300440712235,30
CTTP->BTJL,52.166666666666664,40.0,31.556280683482214,30
GBX->PKF,4.3,2.5,7.3256752071996285,30
GD->JLD,8.666666666666666,0.0,17.998722815480704,30
NMGT->JSP,15.0,5.5,33.15376922452564,30
KHU->BNDA,24.166666666666668,19.5,25.568141994628224,30
GHB->SGA,2.8333333333333335,2.0,3.6491220799012725,30
GHB->BTI,4.933333333333334,0.0,16.992763841956545,30
GHAI->PNHR,38.333333333333336,33.5,26.770201309682367,30
GH->SBZ,10.5,3.0,16.658331248957683,30
GH->CPJ,7.333333333333333,0.0,16.312325218159074,30
GGR->CNA,10.6,3.5,15.082760197404646,30
CTS->MVG,6.9,2.5,15.807789437380286,30
NRDP->SC,24.966666666666665,22.0,14.497284723968695,30
NRDP->CTYL,40.166666666666664,37.0,13.724087390884819,30
NR->MMR,35.7,37.0,14.748816434104008,30
BLPR->KUTI,0.0,0.0,0.0,30
BLPE->SF,21.4,14.0,22.057292171321357,30
LRI->BSDR,0.0,0.0,0.0,30
TKMG->UDPR,29.833333333333332,22.0,29.635816324093422,30
TKJ->NDLS,15.266666666666667,12.0,17.498637056941742,30
GGR->BHL,5.066666666666666,2.0,8.436101948883383,30
GHGL->HRNR,36.233333333333334,10.0,61.6489971578996,30
NRE->OBVP,4.133333333333334,2.5,5.083667786246416,30
NRE->MMPL,47.766666666666666,44.0,24.72843307407185,30
BSP->KGB,0.0,0.0,0.0,30
NRE->HAQ,48.8,47.0,28.716689848624075,30
TKH->JRG,0.0,0.0,0.0,30
JMT->ASN,9.4,0.0,26.654364978625793,30
SDAH->DAKE,0.0,0.0,0.0,30
KHU->DWI,64.2,55.0,49.04916604444129,30
SCV->KNL,50.666666666666664,45.0,45.33502363312599,30
SCV->BGD,22.3,20.0,8.004955361826047,30
KHRK->KLNK,3.4,2.0,5.481001670346838,30
KHRK->BNW,27.6,0.0,45.179030839386165,30
KHOH->CKTD,35.733333333333334,12.5,39.86177265928134,30
KHOH->BIP,35.6,34.5,33.01786350363736,30
KHNR->DLD,14.066666666666666,13.5,9.620141705649745,30
KID->BNDA,34.1,30.5,20.031612946574707,30
SCY->PNBE,9.433333333333334,0.0,17.228051170298887,30
GGA->LMM,0.7666666666666667,0.0,4.199206274206274,30
GG->SBIB,0.0,0.0,0.0,30
GDYA->BBTR,33.5,32.0,17.17205026619791,30
GDX->NCB,27.333333333333332,0.0,55.09385930694393,30
NNW->MLZ,69.03333333333333,29.0,126.7096826535404,30
NNW->LRU,5.0,0.0,10.43535105897918,30
LTHR->DTO,52.0,48.5,31.749015732775085,30
TKJ->ANVR,0.0,0.0,0.0,30
CTC->KDRP,33.166666666666664,29.0,19.629469986579437,30
GDP->KPN,19.8,23.0,17.925901121965467,30
GDX->FLK,24.1,15.5,36.980283656434345,30
TLJ->KPTO,21.4,15.5,20.128209746179785,30
GDO->MTJ,19.233333333333334,9.0,31.05688144449586,30
GDL->RBR,7.166666666666667,5.0,5.552777082985894,30
TLWA->LSI,4.533333333333333,0.0,13.079948679993525,30
LTT->IGP,7.433333333333334,2.0,14.926679038769366,30
LSMP->AKE,3.0,0.0,6.242236557627347,30
GGN->AWR,8.433333333333334,7.5,4.724720997661887,30
CTC->DNM,30.5,27.5,13.30996515449207,30
TKH->ROP,16.766666666666666,17.0,11.961672508282538,30
BLPE->MRM,51.266666666666666,57.0,34.31992819433583,30
LRU->GGC,2.7666666666666666,0.0,7.523220758073808,30
TLB->JSME,20.5,10.0,30.925661702284366,30
KHNP->HBU,77.96666666666667,83.0,30.979952731796857,30
SCT->TML,12.766666666666667,14.0,12.369827956692077,30
TKRP->KULH,0.0,0.0,0.0,30
JND->VAL,6.033333333333333,4.0,4.992983582736004,30
JNA->JIND,14.3,9.5,18.46553172992767,30
KHMA->MJZ,22.666666666666668,2.0,103.82091123273482,30
KHS->BUA,125.56666666666666,122.5,75.5539009848134,30
BBGN->GLGT,1.4,0.0,4.665352852826816,30
BBA->RG,25.633333333333333,22.0,24.046626164288774,30
TLAM->DHA,11.533333333333333,7.0,11.81971857221807,30
TKV->CPR,15.766666666666667,13.0,15.050909775075764,30
BBM->BRMD,40.7,30.5,37.00992411176523,30
BCH->KONY,0.0,0.0,0.0,30
BCA->STJT,5.766666666666667,0.0,12.867181813283432,30
SBDR->CUK,17.366666666666667,0.0,30.621699916025666,30
SBC->SSPN,23.766666666666666,7.0,87.84613638721352,30
SBC->SMVB,0.8333333333333334,0.0,3.0635041164105474,30
BER->HP,15.866666666666667,7.5,25.136500913232126,30
RJT->JAM,12.8,13.0,10.004826421489676,30
CTYL->RMNP,98.8,96.0,25.442836536724492,30
RJP->PMT,51.06666666666667,50.0,30.619954428369134,30
RJP->OBVP,17.9,15.0,14.363147287415806,30
RJP->HAQ,39.56666666666667,35.0,21.023276645650178,30
JRT->MVG,35.43333333333333,40.0,23.152691559228735,30
ALW->CVB,37.1,27.0,37.56497818722775,30
CW->MHRN,0.0,0.0,0.0,30
FTS->SNPR,0.0,0.0,0.0,30
FTS->KLB,28.7,26.0,24.554162509678964,30
RJPB->KOO,15.366666666666667,13.5,6.8555707694336165,30
GADH->PRNR,68.73333333333333,69.0,17.220543732321044,30
GADH->KDJR,55.2,57.0,23.70130216123011,30
NKMG->BXG,23.433333333333334,5.5,37.74568560258505,30
NKI->UJN,4.366666666666666,0.0,8.552004537486834,30
NKDO->TIM,109.76666666666667,97.5,30.61516790329797,30
NKDO->PLU,33.166666666666664,35.0,12.81185693648347,30
MAU->JKN,9.133333333333333,8.5,6.626661578665454,30
BSB->JLL,70.0,28.5,115.5404094111517,30
JNU->MFJ,19.866666666666667,8.5,26.114777601875197,30
NKB->BNV,46.7,0.0,71.44380477955602,30
BMI->THDR,12.933333333333334,14.0,7.7545685459175155,30
BMI->PCN,42.06666666666667,11.0,108.67412004620095,30
MAYR->STD,45.93333333333333,34.0,39.16977488278196,30
FYZ->RUB,26.333333333333332,13.0,40.89037770069808,30
FUT->PNBE,27.066666666666666,31.0,17.764616775922924,30
DABN->MBY,20.833333333333332,12.0,41.199333216343014,30
TRB->TPJ,6.066666666666666,6.0,4.282549460900302,30
BSB->CHH,0.0,0.0,0.0,30
JOK->SHN,48.8,38.0,42.23530146281867,30
JP->DNK,50.733333333333334,9.5,74.70444446609923,30
CH->AFR,21.866666666666667,20.5,12.221330514319213,30
CGR->SRP,62.266666666666666,11.0,104.37859911889498,30
RJT->WTJ,17.333333333333332,15.5,19.064922354098798,30
KGP->BCK,5.0,1.0,7.891505690865687,30
JOB->KKU,6.2,0.0,13.724883015643647,30
TRTR->ERS,0.3333333333333333,0.0,1.8257418583505536,30
FLK->GDX,20.566666666666666,0.0,42.22083431878997,30
FTP->RAMA,20.166666666666668,8.0,34.69282280274969,30
FTP->BRE,48.233333333333334,42.0,29.448591481255686,30
FTH->SGNR,4.333333333333333,0.0,17.76733409714412,30
FTH->HMK,4.733333333333333,4.0,2.347901973712046,30
BMPL->MOB,33.666666666666664,31.5,30.146004862923412,30
BMO->BOZ,0.0,0.0,0.0,30
BRW->KKP,6.133333333333334,3.0,7.6507080282372115,30
JOA->GTU,48.233333333333334,58.5,39.02932878934926,30
TRS->SSNS,0.0,0.0,0.0,30
FZR->MWX,13.933333333333334,11.5,16.014935557770446,30
BRYA->JLPH,0.0,0.0,0.0,30
BRYA->DKGS,9.566666666666666,2.0,29.943260520102235,30
NJT->KZT,17.4,16.5,6.4144234024740605,30
MBA->CRC,65.1,62.0,51.67828197208385,30
MBA->BPRA,0.0,0.0,0.0,30
TRWT->MINA,35.43333333333333,35.5,22.666522988050378,30
JOL->BTQ,20.8,12.0,24.649823388889587,30
DAB->KEK,27.8,7.5,41.47404672471856,30
FUT->HDE,0.0,0.0,0.0,30
MB->DPR,8.2,0.0,15.65005232997751,30
NJP->BLK,17.5,0.0,37.80051997452982,30
NIV->RN,75.83333333333333,78.0,39.51785570524076,30
NIV->ADVI,85.03333333333333,75.0,40.04091298464207,30
FPMP->WAIR,47.266666666666666,42.5,24.612771191946802,30
FLR->ULB,15.533333333333333,10.0,18.797896678624177,30
ALU->LLI,23.1,20.0,12.91977900953311,30
SBE->BNGN,47.3,46.5,42.396445849736686,30
BCK->RDU,0.0,0.0,0.0,30
BCHL->BHNS,1.8333333333333333,0.0,8.812543307140675,30
JOK->DING,19.066666666666666,17.5,6.280420221682586,30
RJLK->BWO,0.0,0.0,0.0,30
RJLK->BGY,41.63333333333333,29.5,54.25004899621708,30
BFR->KZE,26.1,18.0,35.657711841803646,30
TPW->TPTY,21.4,9.0,30.60718869808202,30
CAER->HD,14.033333333333333,3.0,36.02918676365836,30
MAM->LMK,6.266666666666667,4.0,7.487614294025298,30
MAM->DHD,15.6,13.5,11.269733650433984,30
AMG->MLD,15.566666666666666,6.5,21.329408762572854,30
TPJ->TRB,9.4,8.5,8.0840413246056,30
TPH->KXE,20.0,15.0,19.159943848452745,30
CVB->AMQ,0.0,0.0,0.0,30
BSE->GRX,9.866666666666667,0.0,17.397449938649515,30
KGQ->NLE,219.96666666666667,116.5,234.17389402680683,30
MADR->SWV,15.2,9.5,17.757756925762973,30
NLR->NYP,75.83333333333333,60.5,63.61201541962906,30
NLPD->PRCA,37.5,38.5,17.304075661033117,30
BLZ->JHL,5.533333333333333,6.0,6.59536584085467,30
BLX->AKD,13.233333333333333,10.5,11.196315075254349,30
BSDR->KNGR,0.0,0.0,0.0,30
BSDR->GNPR,20.333333333333332,0.0,32.443407845719264,30
BSC->KJY,11.8,4.5,14.269330506490073,30
SBG->KRMA,18.7,14.5,19.98646093458407,30
GBP->MDL,26.433333333333334,22.5,13.677777933399938,30
GBP->BJNR,4.966666666666667,2.5,6.255939706326732,30
GBD->BNCE,0.0,0.0,0.0,30
TOK->SL,6.233333333333333,3.0,7.481855446314117,30
TOK->MAJN,7.533333333333333,0.0,19.290400209168425,30
NLKT->MANU,17.533333333333335,6.5,23.338193254144933,30
MANA->KUM,16.666666666666668,12.5,16.750364552560583,30
SBIB->GNC,16.8,16.0,4.7153454548548925,30
CVJ->NIU,8.166666666666666,5.5,8.107396934742448,30
GAO->AK,10.766666666666667,4.0,13.723082325255763,30
GAM->HMA,26.2,21.0,24.159527284710883,30
MAO->SRVX,0.0,0.0,0.0,30
BSBS->CHH,1.3333333333333333,0.0,3.632547632014008,30
BSBR->RJG,37.166666666666664,37.5,25.470853299724606,30
BSB->SRNT,17.033333333333335,0.0,27.387995524509908,30
BSB->PDRD,0.0,0.0,0.0,30
BSDR->PLSG,0.0,0.0,0.0,30
MAS->ABU,5.633333333333334,6.0,2.539119224609512,30
MAR->PU,9.633333333333333,0.0,15.091635804788288,30
MAQ->ULL,12.933333333333334,5.5,34.93336843027104,30
MAQ->KMQ,12.733333333333333,10.0,7.026714213889601,30
TRB->BAL,12.6,11.5,9.312949827136332,30
TQA->RRS,47.833333333333336,37.5,45.53670996045925,30
TQA->BSWA,0.0,0.0,0.0,30
TQA->BQP,47.03333333333333,38.5,41.30332151069805,30
BSB->BUI,45.9,32.5,50.56736715204437,30
MAO->KUDL,56.96666666666667,57.0,28.621770509988313,30
MAO->BLLI,11.8,7.0,11.369651072800846,30
MANU->SKAP,0.0,0.0,0.0,30
MANU->KUGT,17.3,7.5,28.588821060952693,30
MANK->MRDW,48.2,38.0,28.12705164930656,30
MANK->HNA,37.63333333333333,36.0,20.988475217462153,30
NLBR->KXJ,17.066666666666666,5.0,31.883336187368812,30
NKX->JDB,27.033333333333335,27.0,27.261800144642628,30
AMH->KRND,2.5,0.0,6.69405294478511,30
NKW->STBJ,57.1,54.0,16.578652663528814,30
NKW->HCNR,64.33333333333333,65.0,18.992436486089957,30
NKP->TAP,67.66666666666667,64.5,34.36350643797347,30
NKN->JKHI,44.666666666666664,36.0,38.74170285661028,30
NKN->HSR,12.266666666666667,12.0,4.8061263585878224,30
CYI->BRC,3.1666666666666665,0.0,5.942734383600111,30
TPQ->KMEZ,11.0,5.0,21.105645592164883,30
TPQ->BDXX,32.166666666666664,30.0,28.736716071512287,30
NKX->AGZ,5.7,0.0,20.257225190380666,30
VTP->GG,5.866666666666666,1.0,8.732552391160777,30
VTM->OGL,35.53333333333333,38.5,35.719919424295476,30
JTTN->BLMR,21.766666666666666,19.5,12.082142232217771,30
JTTN->BBGN,1.6333333333333333,0.0,6.76442689844216,30
JTS->RE,4.2,4.5,3.585411052277424,30
JTS->KSI,11.566666666666666,8.5,12.942001479634072,30
JU->OSN,35.266666666666666,39.0,35.88961364818646,30
CD->BUPH,45.53333333333333,44.0,19.786329891486005,30
JRLI->BSPX,48.56666666666667,51.0,24.86887451293745,30
RNT->MXL,9.1,4.0,13.85976563468069,30
RNRD->TKA,89.43333333333334,90.0,47.22775581731816,30
RNRD->MRPR,14.7,14.5,7.3772717132442995,30
BE->NRS,42.93333333333333,26.0,55.009675220056444,30
KBE->SLN,22.4,13.5,25.29085973641261,30
KAWR->HAA,26.233333333333334,23.5,14.8595338798509,30
KAWR->AT,42.63333333333333,41.0,29.07005015633709,30
VSU->PBA,10.466666666666667,8.5,8.728602737387378,30
CCL->KIZ,8.166666666666666,5.5,8.14135180393295,30
DEOS->MW,30.266666666666666,2.0,63.97355775595119,30
BOZ->ALW,0.0,0.0,0.0,30
MMPL->VNM,53.733333333333334,47.5,23.74713533842786,30
BQA->BXL,0.0,0.0,0.0,30
BPRS->TDO,17.2,15.5,18.105819220769114,30
BPRS->JUC,33.666666666666664,17.5,57.601085558097466,30
BORA->NAK,17.6,11.0,15.287136805960033,30
MUPA->KQI,0.0,0.0,0.0,30
VVB->SBB,24.633333333333333,17.0,19.580925506169542,30
MUM->MOO,75.83333333333333,77.5,26.764726314921354,30
MUM->KDP,85.2,76.5,25.580703934667312,30
MULK->NAND,10.833333333333334,7.0,10.754576678801909,30
MUG->PDA,9.7,9.5,7.386614174675516,30
MMVR->DJHR,54.96666666666667,59.5,32.55497560714198,30
MMVR->BSPX,23.566666666666666,21.0,21.886357478533533,30
MMR->YL,15.6,5.5,28.356839471767408,30
VVG->TWG,45.36666666666667,40.0,34.3877317070205,30
MUPA->DKE,25.633333333333333,18.0,23.816081691294997,30
WDA->DJA,31.533333333333335,32.0,21.06596099501939,30
DLK->SM,19.1,14.0,26.481418338929267,30
DLK->AZR,50.766666666666666,27.5,70.28154382409973,30
DLK->AUB,24.633333333333333,0.0,37.83492578551466,30
MNE->BJU,42.4,27.0,47.80968016250871,30
MTI->TDL,104.83333333333333,115.0,47.83814906272113,30
BDNP->BRE,45.96666666666667,28.0,46.010106336080895,30
RPR->SKRI,0.0,0.0,0.0,30
DMM->YPR,0.36666666666666664,0.0,1.2452207485597395,30
JUJA->SBP,14.7,10.5,14.783844864091249,30
JUJA->RAIR,11.966666666666667,7.0,15.419386215552413,30
JUDW->RAA,83.93333333333334,28.0,115.8729784135921,30
JUC->BPRS,18.466666666666665,16.5,18.823560682867875,30
KAT->MUT,11.333333333333334,8.0,18.274408964136317,30
KAT->DRLA,28.666666666666668,7.0,50.18471627025938,30
KATL->BZU,43.43333333333333,35.0,26.458403701598883,30
ROHA->JITE,70.33333333333333,55.5,46.67224925557706,30
JUR->KMQA,63.96666666666667,66.5,22.557945818274987,30
DMK->SZY,26.066666666666666,23.0,28.34994779942081,30
MUD->DXH,0.0,0.0,0.0,30
MND->KLD,27.466666666666665,16.5,43.674132905616695,30
MND->BST,42.96666666666667,39.0,44.55951721812797,30
MNAE->HWH,6.866666666666666,7.0,5.302786081852167,30
MTV->BIDR,67.53333333333333,70.5,26.587180386786795,30
VZM->NML,54.5,48.0,46.38352115226655,30
VZM->GVI,47.6,36.5,44.29182223888942,30
WDA->MBG,29.3,28.0,24.960865922203237,30
WADO->BIS,13.266666666666667,7.0,15.108648661207795,30
DLO->BNQ,24.1,19.5,13.631479794186337,30
DLN->USK,0.0,0.0,0.0,30
DLN->DNR,24.833333333333332,8.0,34.84060585139061,30
BP->DDJ,7.233333333333333,3.0,12.15044580800776,30
MNF->BDL,22.466666666666665,0.0,36.793677617814694,30
DLI->KUN,33.0,18.0,58.542056795035,30
DLI->KRJ,31.0,16.5,50.25315224286759,30
WDLN->JOA,45.233333333333334,60.0,34.86098830709087,30
WAIR->CHL,51.266666666666666,47.5,26.644444763995537,30
VRB->SLI,19.966666666666665,11.0,33.061576128369225,30
MVW->SUP,31.4,33.0,25.429551096421605,30
MVW->KTV,44.733333333333334,33.5,42.287956493165,30
MVV->SGG,2.933333333333333,0.0,12.233175168885781,30
DMW->BRRZ,0.0,0.0,0.0,30
DMRX->DJS,0.0,0.0,0.0,30
BE->CBJ,43.766666666666666,18.5,64.74335717933211,30
BE->BTO,9.066666666666666,4.0,18.783582951762614,30
ADR->JKHI,21.1,21.0,6.227580478860923,30
RNJ->RTM,0.6333333333333333,0.0,1.5421286974634218,30
RNJ->BNG,18.8,19.5,12.696456198483105,30
CBE->CBF,14.1,6.5,15.849181421263939,30
KBKN->BHT,50.6,40.0,38.93460476588741,30
KBKN->ADR,18.466666666666665,17.5,6.240763289597003,30
RSG->VSU,11.1,9.0,9.064329482400629,30
DEG->BRST,73.43333333333334,92.0,60.57579084734767,30
DNK->FL,48.0,3.0,76.25049462813,30
RNPR->STN,10.366666666666667,0.0,46.28285102336042,30
KBR->MTH,42.733333333333334,44.5,17.66143926132888,30
KBR->BPRA,0.0,0.0,0.0,30
BQW->CSA,33.7,27.0,29.99097565418063,30
MWQ->KUR,12.3,4.0,27.38631674445445,30
VPT->KGD,13.933333333333334,13.0,7.046316393169105,30
DNT->JER,31.633333333333333,16.5,62.7960482686683,30
DNT->BLDA,39.666666666666664,23.0,43.090388826226686,30
MWH->KKS,49.5,41.0,35.55253519259477,30
DEG->KUR,14.333333333333334,12.0,11.16439331808583,30
MW->DEOS,24.8,20.5,20.930756119264725,30
ADRA->IBL,11.666666666666666,7.0,9.671619817024316,30
ADRA->GRB,44.266666666666666,40.5,28.09213085709153,30
VRI->ULU,11.566666666666666,11.0,11.613557277754227,30
VRI->PNDM,0.0,0.0,0.0,30
VRE->PLJ,11.133333333333333,10.5,7.877218716821546,30
VRE->BRC,1.7666666666666666,0.0,5.096877565680798,30
DEG->SIL,56.7,55.5,36.652280354330124,30
MWC->TKJ,22.466666666666665,24.0,13.758341252599767,30
DGB->NWP,28.766666666666666,9.5,40.28491917136831,30
DGA->BAGL,19.2,18.0,11.547204468376002,30
VRR->GTT,0.0,0.0,0.0,30
VRN->RLL,26.566666666666666,0.0,39.707276613889725,30
DMR->PASG,9.766666666666667,5.0,17.048982846256663,30
DMR->CBZ,20.366666666666667,9.5,33.06366203442136,30
MMB->BVN,33.766666666666666,34.0,25.71418947254385,30
MLZ->NNW,38.86666666666667,37.0,20.05291849656516,30
MVG->JRT,14.733333333333333,4.5,22.806431841332248,30
BQI->SLY,54.63333333333333,37.5,46.317854852755424,30
MMPL->NRE,45.53333333333333,42.0,26.162269928584028,30
MMKB->MKA,25.3,19.5,24.1020102180653,30
MMH->KLT,10.666666666666666,10.0,7.466399831028446,30
DMK->BDXX,8.066666666666666,0.0,21.614065237524244,30
DMG->JTB,25.133333333333333,15.5,27.647701573527783,30
VST->KHBJ,32.9,27.0,26.81784017634787,30
ADR->KBKN,0.0,0.0,0.0,30
BQP->IDM,0.0,0.0,0.0,30
MVG->CTS,43.1,40.5,26.058753245112385,30
MVF->KRPU,10.8,1.0,18.945293292293854,30
MVF->JRT,29.5,27.5,22.093453547491677,30
BQI->JTJ,11.6,4.5,28.586951448229808,30
DER->KRJ,11.366666666666667,8.0,13.887437472054732,30
DER->BRKY,0.0,0.0,0.0,30
VRN->CLPE,86.86666666666666,84.0,34.9065089605949,30
VRM->MPR,22.233333333333334,23.5,9.676431849257934,30
MMB->TSF,20.966666666666665,14.5,21.91595755157184,30
VRLI->ADVI,56.666666666666664,47.5,35.31858291113299,30
ADT->MV,13.066666666666666,5.0,29.549413126015782,30
ADRA->MYX,0.0,0.0,0.0,30
ADRA->JPH,15.133333333333333,15.0,5.643020304847355,30
BQE->SHRN,1.9,0.0,3.3254504491354506,30
MVA->KCM,25.466666666666665,24.0,12.096546481604125,30
MV->CDM,17.0,15.0,14.93433904659395,30
MV->ADT,26.5,23.5,12.478256951662926,30
MUZ->MDNR,12.766666666666667,11.5,4.959722832448668,30
VRLI->VID,86.76666666666667,79.0,38.37445570395381,30
BDVR->SUP,36.333333333333336,30.5,30.236234637558148,30
BDVR->CMDP,39.2,40.0,27.782902209315964,30
JWNR->ABSA,20.1,16.5,14.094141605156622,30
CCH->KK,79.53333333333333,26.0,134.5543687916507,30
ROK->LHLL,48.3,12.5,64.52807461712385,30
ROK->JNA,12.066666666666666,6.0,17.534071921858867,30
ROK->JHJ,11.5,6.5,19.807260946604824,30
BDXX->TPQ,9.3,3.0,21.373767357077757,30
ROA->HPO,16.933333333333334,14.0,9.723534667844898,30
KARR->NMDA,4.9,2.0,5.932668179170139,30
KARR->MRND,14.133333333333333,10.5,9.04674959092599,30
DJS->LKR,39.93333333333333,36.0,35.017171485580825,30
DJHR->MMVR,14.4,0.0,21.057556592709716,30
MRPR->RNRD,88.96666666666667,89.5,46.918479069135635,30
MRND->KARR,18.566666666666666,17.0,14.158422212246315,30
MRM->RU,49.8,58.5,33.983160129890706,30
MRM->BLPE,7.333333333333333,0.0,20.47763007121023,30
BDXX->DMK,30.0,27.0,28.540352558052447,30
DIVA->KLMG,16.133333333333333,14.5,6.441960150040719,30
XBKJ->PIRO,10.333333333333334,6.5,10.452959763439825,30
XBKJ->GNK,8.766666666666667,6.0,7.766787528041895,30
WZJ->TIA,42.53333333333333,7.0,101.75485528815145,30
WTJ->RJT,16.2,14.0,8.239517896844074,30
WTJ->PDH,29.233333333333334,23.5,22.620837713280526,30
WTJ->HAPA,13.533333333333333,8.0,16.72646742870945,30
WSJ->RWO,12.433333333333334,4.0,20.794036501434455,30
BDW->NSD,6.766666666666667,0.0,12.44486691948444,30
MOU->CKP,63.53333333333333,60.5,50.52737962683225,30
MPY->CTMP,0.0,0.0,0.0,30
MPT->DCU,40.03333333333333,37.5,14.33462971950801,30
MPR->VS,16.066666666666666,18.5,10.065075614541442,30
YAD->BGN,13.533333333333333,7.0,14.466926211983957,30
YA->YGD,70.36666666666666,69.0,24.986180088246762,30
YA->KMH,78.83333333333333,72.5,25.829792119170072,30
BDWD->KLHD,0.0,0.0,0.0,30
DHA->BHCL,0.0,0.0,0.0,30
ZNA->DRV,14.066666666666666,11.0,16.26914433740338,30
ROZA->SPC,9.3,0.0,22.350113785099538,30
YL->KPG,21.7,12.0,28.283234951298354,30
DIB->ALJN,15.566666666666666,9.0,26.539084168556894,30
DHU->BPD,0.0,0.0,0.0,30
YGD->YA,73.73333333333333,65.0,25.980009998847766,30
YGD->KKM,67.0,68.0,26.456209752773706,30
DHN->PEH,18.733333333333334,24.0,10.718766441292976,30
MRL->UDN,7.5,3.0,12.519639743632593,30
MRDW->CTTP,0.0,0.0,0.0,30
MRDL->TLHR,43.13333333333333,39.5,21.41661187881538,30
MRDL->HND,31.9,28.0,27.01895886097454,30
MRG->DBY,3.4,2.5,2.7367234373267957,30
ROZA->HRI,36.13333333333333,25.0,42.13503197507069,30
MRIJ->JNKR,22.666666666666668,20.5,12.186293412126462,30
MRGA->VNUP,45.666666666666664,50.0,18.287612791427847,30
MRE->PRYJ,3.8,0.0,11.43316410182721,30
DHNE->MYL,9.166666666666666,0.0,21.82229693863964,30
MRL->ST,5.5,5.0,3.7393527007611436,30
MQO->QLN,9.7,8.5,8.271888413840848,30
ABSA->MGKM,23.2,22.0,15.528394459272299,30
ABSA->MANU,19.0,8.0,28.001231500011592,30
DIR->KDPA,35.53333333333333,30.5,31.084682260952384,30
DIR->JYP,3.566666666666667,0.0,16.09815438839632,30
DING->MHUL,0.0,0.0,0.0,30
DING->JOK,0.0,0.0,0.0,30
AB->MPI,5.433333333333334,3.5,7.850689990907381,30
KAMG->GOGH,52.3,23.5,83.42874308302741,30
KAL->DKO,0.0,0.0,0.0,30
BDWD->VNA,24.9,18.0,27.687106422827313,30
MQS->NRO,21.5,12.5,37.083084720850735,30
BPO->KUCE,0.0,0.0,0.0,30
